Id,ActivityDate,Hour,Calories
USER_0003,2024-10-01,00:00,12.983687399826271
USER_0003,2024-10-01,01:00,23.135140424232446
USER_0003,2024-10-01,02:00,34.50633390305383
USER_0003,2024-10-01,03:00,25.182191456596303
USER_0003,2024-10-01,04:00,19.20948313662018
USER_0003,2024-10-01,05:00,11.571188788442965
USER_0003,2024-10-01,06:00,1.2390120726886202
USER_0003,2024-10-01,07:00,27.49005084491452
USER_0003,2024-10-01,08:00,2.854029260073114
USER_0003,2024-10-01,09:00,6.349755757232515
USER_0003,2024-10-01,10:00,4.713350321875016
USER_0003,2024-10-01,11:00,6.158832553525981
USER_0003,2024-10-01,12:00,14.513789922639551
USER_0003,2024-10-01,13:00,0.0
USER_0003,2024-10-01,14:00,1.4146694764242067
USER_0003,2024-10-01,15:00,38.8510024809318
USER_0003,2024-10-01,16:00,15.256756631120886
USER_0003,2024-10-01,17:00,18.73796227409775
USER_0003,2024-10-01,18:00,23.408347849478726
USER_0003,2024-10-01,19:00,8.652700812772329
USER_0003,2024-10-01,20:00,8.928674208537096
USER_0003,2024-10-01,21:00,5.187258554249949
USER_0003,2024-10-01,22:00,8.175636568487679
USER_0003,2024-10-01,23:00,14.001583786567101
USER_0004,2024-10-01,00:00,24.75210974582133
USER_0004,2024-10-01,01:00,42.10773153564739
USER_0004,2024-10-01,02:00,15.704561730366406
USER_0004,2024-10-01,03:00,30.67567160038293
USER_0004,2024-10-01,04:00,34.27868097754845
USER_0004,2024-10-01,05:00,26.611476646802696
USER_0004,2024-10-01,06:00,10.021433284904036
USER_0004,2024-10-01,07:00,22.031814224635617
USER_0004,2024-10-01,08:00,23.304140235892667
USER_0004,2024-10-01,09:00,27.29858349047561
USER_0004,2024-10-01,10:00,39.66514201545934
USER_0004,2024-10-01,11:00,19.422151810610167
USER_0004,2024-10-01,12:00,21.187033366449665
USER_0004,2024-10-01,13:00,37.031681173387916
USER_0004,2024-10-01,14:00,13.892578615698564
USER_0004,2024-10-01,15:00,27.232610822145876
USER_0004,2024-10-01,16:00,40.75856419661312
USER_0004,2024-10-01,17:00,10.213343556111274
USER_0004,2024-10-01,18:00,31.442285085884887
USER_0004,2024-10-01,19:00,31.23805976453554
USER_0004,2024-10-01,20:00,30.572251480584306
USER_0004,2024-10-01,21:00,15.423306552426657
USER_0004,2024-10-01,22:00,32.73872696396322
USER_0004,2024-10-01,23:00,12.227590292716348
USER_0005,2024-10-01,00:00,0.0
USER_0005,2024-10-01,01:00,3.6537438737580215
USER_0005,2024-10-01,02:00,7.184181969558006
USER_0005,2024-10-01,03:00,0.0
USER_0005,2024-10-01,04:00,0.0811992878782585
USER_0005,2024-10-01,05:00,19.151857773733006
USER_0005,2024-10-01,06:00,0.0
USER_0005,2024-10-01,07:00,0.0
USER_0005,2024-10-01,08:00,6.61305481320661
USER_0005,2024-10-01,09:00,0.0
USER_0005,2024-10-01,10:00,0.0
USER_0005,2024-10-01,11:00,0.0
USER_0005,2024-10-01,12:00,12.797999772691774
USER_0005,2024-10-01,13:00,0.0
USER_0005,2024-10-01,14:00,0.0
USER_0005,2024-10-01,15:00,0.0
USER_0005,2024-10-01,16:00,3.2537335771258147
USER_0005,2024-10-01,17:00,8.352080048946656
USER_0005,2024-10-01,18:00,0.0
USER_0005,2024-10-01,19:00,0.0
USER_0005,2024-10-01,20:00,0.0
USER_0005,2024-10-01,21:00,12.106646648085821
USER_0005,2024-10-01,22:00,0.0
USER_0005,2024-10-01,23:00,3.5660994338599457
USER_0006,2024-10-01,00:00,0.0
USER_0006,2024-10-01,01:00,29.130684459718843
USER_0006,2024-10-01,02:00,10.93618658292178
USER_0006,2024-10-01,03:00,24.482892586900796
USER_0006,2024-10-01,04:00,9.149488485902053
USER_0006,2024-10-01,05:00,0.0
USER_0006,2024-10-01,06:00,0.0
USER_0006,2024-10-01,07:00,9.616541499972403
USER_0006,2024-10-01,08:00,10.168396172093283
USER_0006,2024-10-01,09:00,4.611331911296172
USER_0006,2024-10-01,10:00,10.26422528240538
USER_0006,2024-10-01,11:00,5.27701815180731
USER_0006,2024-10-01,12:00,0.805825415133615
USER_0006,2024-10-01,13:00,0.0
USER_0006,2024-10-01,14:00,27.167396148639128
USER_0006,2024-10-01,15:00,4.710391275212737
USER_0006,2024-10-01,16:00,19.268858954171073
USER_0006,2024-10-01,17:00,14.920976902118031
USER_0006,2024-10-01,18:00,14.008189779063198
USER_0006,2024-10-01,19:00,24.728080065834206
USER_0006,2024-10-01,20:00,9.948600292735941
USER_0006,2024-10-01,21:00,0.0
USER_0006,2024-10-01,22:00,4.997830961433108
USER_0006,2024-10-01,23:00,17.476536987398866
USER_0007,2024-10-01,00:00,20.713402171774387
USER_0007,2024-10-01,01:00,20.784128783870525
USER_0007,2024-10-01,02:00,8.32576268614476
USER_0007,2024-10-01,03:00,2.3016249789648846
USER_0007,2024-10-01,04:00,21.16248645301741
USER_0007,2024-10-01,05:00,21.690348122363023
USER_0007,2024-10-01,06:00,22.546925734716098
USER_0007,2024-10-01,07:00,36.11068906111801
USER_0007,2024-10-01,08:00,12.510916825157636
USER_0007,2024-10-01,09:00,13.371791423659491
USER_0007,2024-10-01,10:00,5.525697085406879
USER_0007,2024-10-01,11:00,13.265112588045955
USER_0007,2024-10-01,12:00,12.808520258146372
USER_0007,2024-10-01,13:00,15.763060195507911
USER_0007,2024-10-01,14:00,9.018276056646757
USER_0007,2024-10-01,15:00,30.571296321240958
USER_0007,2024-10-01,16:00,12.517451976555133
USER_0007,2024-10-01,17:00,23.211741497499975
USER_0007,2024-10-01,18:00,24.55658785357467
USER_0007,2024-10-01,19:00,20.903464304080583
USER_0007,2024-10-01,20:00,6.310280386063253
USER_0007,2024-10-01,21:00,7.865328844400343
USER_0007,2024-10-01,22:00,14.19039536828646
USER_0007,2024-10-01,23:00,4.53302606337963
USER_0008,2024-10-01,00:00,0.0
USER_0008,2024-10-01,01:00,8.923031922983363
USER_0008,2024-10-01,02:00,4.643585120436692
USER_0008,2024-10-01,03:00,11.298518089273143
USER_0008,2024-10-01,04:00,20.78305462616514
USER_0008,2024-10-01,05:00,6.8280909478716385
USER_0008,2024-10-01,06:00,7.797621306827747
USER_0008,2024-10-01,07:00,22.37025046604837
USER_0008,2024-10-01,08:00,17.277244823228667
USER_0008,2024-10-01,09:00,0.0
USER_0008,2024-10-01,10:00,9.833302015338333
USER_0008,2024-10-01,11:00,15.552115939936426
USER_0008,2024-10-01,12:00,21.361624158763618
USER_0008,2024-10-01,13:00,18.809478114150203
USER_0008,2024-10-01,14:00,15.31790013333301
USER_0008,2024-10-01,15:00,28.506951693794022
USER_0008,2024-10-01,16:00,17.08750672709746
USER_0008,2024-10-01,17:00,0.0
USER_0008,2024-10-01,18:00,24.09709370606243
USER_0008,2024-10-01,19:00,26.463348511258587
USER_0008,2024-10-01,20:00,15.000569824239088
USER_0008,2024-10-01,21:00,0.0
USER_0008,2024-10-01,22:00,18.739917100894974
USER_0008,2024-10-01,23:00,9.065422715655949
USER_0009,2024-10-01,00:00,8.469339777057986
USER_0009,2024-10-01,01:00,14.29950385144728
USER_0009,2024-10-01,02:00,0.0
USER_0009,2024-10-01,03:00,0.0
USER_0009,2024-10-01,04:00,11.953030825196759
USER_0009,2024-10-01,05:00,0.0
USER_0009,2024-10-01,06:00,11.609429228787889
USER_0009,2024-10-01,07:00,5.877505953073665
USER_0009,2024-10-01,08:00,3.0078582074563736
USER_0009,2024-10-01,09:00,1.223386275509565
USER_0009,2024-10-01,10:00,0.0
USER_0009,2024-10-01,11:00,12.941015540132547
USER_0009,2024-10-01,12:00,15.653108466975194
USER_0009,2024-10-01,13:00,0.0
USER_0009,2024-10-01,14:00,9.83167925276538
USER_0009,2024-10-01,15:00,0.0
USER_0009,2024-10-01,16:00,18.96257472111601
USER_0009,2024-10-01,17:00,14.953936137609514
USER_0009,2024-10-01,18:00,3.472762539181283
USER_0009,2024-10-01,19:00,5.333351374374255
USER_0009,2024-10-01,20:00,8.325824568713232
USER_0009,2024-10-01,21:00,10.037732197283479
USER_0009,2024-10-01,22:00,17.07210706665621
USER_0009,2024-10-01,23:00,0.0
USER_0010,2024-10-01,00:00,40.941838950797035
USER_0010,2024-10-01,01:00,8.07269236269721
USER_0010,2024-10-01,02:00,18.967549696883875
USER_0010,2024-10-01,03:00,1.8405659333304811
USER_0010,2024-10-01,04:00,11.521227155344112
USER_0010,2024-10-01,05:00,9.421114535601403
USER_0010,2024-10-01,06:00,18.119184465145416
USER_0010,2024-10-01,07:00,30.758657638228847
USER_0010,2024-10-01,08:00,16.776552641682088
USER_0010,2024-10-01,09:00,3.9231655045689884
USER_0010,2024-10-01,10:00,12.940527287558982
USER_0010,2024-10-01,11:00,21.54409682639954
USER_0010,2024-10-01,12:00,23.4466186132324
USER_0010,2024-10-01,13:00,0.0
USER_0010,2024-10-01,14:00,23.311802822633037
USER_0010,2024-10-01,15:00,18.69858571811411
USER_0010,2024-10-01,16:00,17.338375353478888
USER_0010,2024-10-01,17:00,30.161868015370814
USER_0010,2024-10-01,18:00,0.0
USER_0010,2024-10-01,19:00,14.881126285775194
USER_0010,2024-10-01,20:00,1.4071829927267565
USER_0010,2024-10-01,21:00,13.55281502886752
USER_0010,2024-10-01,22:00,24.407363867640722
USER_0010,2024-10-01,23:00,31.449603777842963
USER_0011,2024-10-01,00:00,17.580852758227824
USER_0011,2024-10-01,01:00,0.0
USER_0011,2024-10-01,02:00,11.812994606856964
USER_0011,2024-10-01,03:00,33.520075974755606
USER_0011,2024-10-01,04:00,9.588452745158772
USER_0011,2024-10-01,05:00,23.1481472643826
USER_0011,2024-10-01,06:00,6.2752183733224385
USER_0011,2024-10-01,07:00,10.766710007078682
USER_0011,2024-10-01,08:00,17.0302816368231
USER_0011,2024-10-01,09:00,19.335834865417315
USER_0011,2024-10-01,10:00,22.147964155982578
USER_0011,2024-10-01,11:00,4.705176577866899
USER_0011,2024-10-01,12:00,18.91298987721916
USER_0011,2024-10-01,13:00,0.0
USER_0011,2024-10-01,14:00,5.900535092551518
USER_0011,2024-10-01,15:00,16.085587213493568
USER_0011,2024-10-01,16:00,10.604671071333051
USER_0011,2024-10-01,17:00,5.145092354075502
USER_0011,2024-10-01,18:00,0.0
USER_0011,2024-10-01,19:00,12.097366993990692
USER_0011,2024-10-01,20:00,3.2142005293597578
USER_0011,2024-10-01,21:00,13.740938826323056
USER_0011,2024-10-01,22:00,16.355816376006672
USER_0011,2024-10-01,23:00,17.75804087887871
USER_0012,2024-10-01,00:00,16.664497319486358
USER_0012,2024-10-01,01:00,14.37144354285992
USER_0012,2024-10-01,02:00,19.301307156575984
USER_0012,2024-10-01,03:00,3.1960098461821973
USER_0012,2024-10-01,04:00,7.148822491231678
USER_0012,2024-10-01,05:00,0.0
USER_0012,2024-10-01,06:00,13.751855292934431
USER_0012,2024-10-01,07:00,6.14834011666012
USER_0012,2024-10-01,08:00,6.893768702958241
USER_0012,2024-10-01,09:00,8.27716929413808
USER_0012,2024-10-01,10:00,9.793395993225328
USER_0012,2024-10-01,11:00,6.065490766414244
USER_0012,2024-10-01,12:00,20.14365816486115
USER_0012,2024-10-01,13:00,24.967874925172527
USER_0012,2024-10-01,14:00,9.749708132525233
USER_0012,2024-10-01,15:00,17.85985374303384
USER_0012,2024-10-01,16:00,19.071059783771776
USER_0012,2024-10-01,17:00,17.54656350508782
USER_0012,2024-10-01,18:00,9.367945173103868
USER_0012,2024-10-01,19:00,3.929623022525362
USER_0012,2024-10-01,20:00,12.87271576048176
USER_0012,2024-10-01,21:00,0.0
USER_0012,2024-10-01,22:00,8.11106177873486
USER_0012,2024-10-01,23:00,4.268865564197213
USER_0013,2024-10-01,00:00,29.52142644886367
USER_0013,2024-10-01,01:00,0.0
USER_0013,2024-10-01,02:00,18.393206456005718
USER_0013,2024-10-01,03:00,23.092982454709322
USER_0013,2024-10-01,04:00,19.0300667963849
USER_0013,2024-10-01,05:00,37.0222353278978
USER_0013,2024-10-01,06:00,23.68766941656204
USER_0013,2024-10-01,07:00,17.001944422134542
USER_0013,2024-10-01,08:00,19.642296705534566
USER_0013,2024-10-01,09:00,24.69948467307045
USER_0013,2024-10-01,10:00,38.40972114735989
USER_0013,2024-10-01,11:00,26.867101891347378
USER_0013,2024-10-01,12:00,25.111981832937467
USER_0013,2024-10-01,13:00,20.992868226810266
USER_0013,2024-10-01,14:00,4.019115325305837
USER_0013,2024-10-01,15:00,28.379155859529234
USER_0013,2024-10-01,16:00,6.40453152871604
USER_0013,2024-10-01,17:00,10.309497463772379
USER_0013,2024-10-01,18:00,27.978578673114804
USER_0013,2024-10-01,19:00,32.11829887085325
USER_0013,2024-10-01,20:00,18.140124247243854
USER_0013,2024-10-01,21:00,22.29451086882123
USER_0013,2024-10-01,22:00,33.475139468194314
USER_0013,2024-10-01,23:00,25.50710134992781
USER_0014,2024-10-01,00:00,27.653821506016968
USER_0014,2024-10-01,01:00,24.716537634084002
USER_0014,2024-10-01,02:00,31.998741466170145
USER_0014,2024-10-01,03:00,32.748560117474774
USER_0014,2024-10-01,04:00,31.918607859656788
USER_0014,2024-10-01,05:00,34.927566154638484
USER_0014,2024-10-01,06:00,32.84150268492567
USER_0014,2024-10-01,07:00,31.73531666808593
USER_0014,2024-10-01,08:00,14.608560860123713
USER_0014,2024-10-01,09:00,17.09981126041665
USER_0014,2024-10-01,10:00,42.32414791561983
USER_0014,2024-10-01,11:00,21.77192796016743
USER_0014,2024-10-01,12:00,35.10691228332232
USER_0014,2024-10-01,13:00,23.00591281221695
USER_0014,2024-10-01,14:00,29.482978442717513
USER_0014,2024-10-01,15:00,43.01945847854475
USER_0014,2024-10-01,16:00,21.09700379655056
USER_0014,2024-10-01,17:00,36.16547173793627
USER_0014,2024-10-01,18:00,36.28952403643758
USER_0014,2024-10-01,19:00,22.73547621926251
USER_0014,2024-10-01,20:00,50.979170028388836
USER_0014,2024-10-01,21:00,55.12884054117764
USER_0014,2024-10-01,22:00,38.83760122430024
USER_0014,2024-10-01,23:00,22.03230663735593
USER_0015,2024-10-01,00:00,1.1630465038500954
USER_0015,2024-10-01,01:00,7.702305511884269
USER_0015,2024-10-01,02:00,17.397909633670363
USER_0015,2024-10-01,03:00,20.058852799175675
USER_0015,2024-10-01,04:00,7.5971046722623505
USER_0015,2024-10-01,05:00,3.7343352874752487
USER_0015,2024-10-01,06:00,3.1202286475847183
USER_0015,2024-10-01,07:00,24.18186098961303
USER_0015,2024-10-01,08:00,5.381403407373595
USER_0015,2024-10-01,09:00,0.0
USER_0015,2024-10-01,10:00,0.6096720388551677
USER_0015,2024-10-01,11:00,8.565499437121517
USER_0015,2024-10-01,12:00,20.55501787909619
USER_0015,2024-10-01,13:00,17.365849801947633
USER_0015,2024-10-01,14:00,3.5794945409500256
USER_0015,2024-10-01,15:00,0.0
USER_0015,2024-10-01,16:00,18.53564931710573
USER_0015,2024-10-01,17:00,17.464240822900237
USER_0015,2024-10-01,18:00,17.654084148981497
USER_0015,2024-10-01,19:00,17.101679944612794
USER_0015,2024-10-01,20:00,9.618343498107613
USER_0015,2024-10-01,21:00,0.21629960188804986
USER_0015,2024-10-01,22:00,13.026694100211019
USER_0015,2024-10-01,23:00,9.993387875014117
USER_0016,2024-10-01,00:00,6.993637940525293
USER_0016,2024-10-01,01:00,6.980680812499555
USER_0016,2024-10-01,02:00,14.698373943908933
USER_0016,2024-10-01,03:00,0.0
USER_0016,2024-10-01,04:00,13.439602908921042
USER_0016,2024-10-01,05:00,0.0
USER_0016,2024-10-01,06:00,20.951370856482136
USER_0016,2024-10-01,07:00,1.3121439110715132
USER_0016,2024-10-01,08:00,0.774283357064462
USER_0016,2024-10-01,09:00,5.615318262981421
USER_0016,2024-10-01,10:00,11.393038181654255
USER_0016,2024-10-01,11:00,10.533484903116237
USER_0016,2024-10-01,12:00,13.868623039429728
USER_0016,2024-10-01,13:00,10.874330915904418
USER_0016,2024-10-01,14:00,7.6254837325715386
USER_0016,2024-10-01,15:00,3.386165018501781
USER_0016,2024-10-01,16:00,0.0
USER_0016,2024-10-01,17:00,24.193369794828712
USER_0016,2024-10-01,18:00,5.539729203390208
USER_0016,2024-10-01,19:00,6.423418451776102
USER_0016,2024-10-01,20:00,20.365109218046552
USER_0016,2024-10-01,21:00,0.0
USER_0016,2024-10-01,22:00,15.907614807124535
USER_0016,2024-10-01,23:00,24.166881449750022
USER_0017,2024-10-01,00:00,5.332932470633375
USER_0017,2024-10-01,01:00,42.51789764872684
USER_0017,2024-10-01,02:00,21.797955073861978
USER_0017,2024-10-01,03:00,20.914601489036077
USER_0017,2024-10-01,04:00,23.548647093881172
USER_0017,2024-10-01,05:00,13.287031594585406
USER_0017,2024-10-01,06:00,9.179005796375456
USER_0017,2024-10-01,07:00,4.357685643135726
USER_0017,2024-10-01,08:00,13.344300376070482
USER_0017,2024-10-01,09:00,12.803263243076024
USER_0017,2024-10-01,10:00,18.965188770820532
USER_0017,2024-10-01,11:00,3.089633189779505
USER_0017,2024-10-01,12:00,16.655139509235923
USER_0017,2024-10-01,13:00,7.002272046711809
USER_0017,2024-10-01,14:00,25.566749011465944
USER_0017,2024-10-01,15:00,6.858727161048094
USER_0017,2024-10-01,16:00,14.097092244466129
USER_0017,2024-10-01,17:00,17.966673400668057
USER_0017,2024-10-01,18:00,15.283587369167385
USER_0017,2024-10-01,19:00,7.175536048916089
USER_0017,2024-10-01,20:00,32.03201533476412
USER_0017,2024-10-01,21:00,24.696153726538256
USER_0017,2024-10-01,22:00,20.668565307902057
USER_0017,2024-10-01,23:00,0.0
USER_0018,2024-10-01,00:00,4.139354704078679
USER_0018,2024-10-01,01:00,23.94421598968908
USER_0018,2024-10-01,02:00,11.422959345832332
USER_0018,2024-10-01,03:00,12.081408390325905
USER_0018,2024-10-01,04:00,6.313922645122682
USER_0018,2024-10-01,05:00,11.767893306407128
USER_0018,2024-10-01,06:00,14.630623206383591
USER_0018,2024-10-01,07:00,28.273421797470135
USER_0018,2024-10-01,08:00,28.061348255839796
USER_0018,2024-10-01,09:00,10.850960041370152
USER_0018,2024-10-01,10:00,29.07309240723156
USER_0018,2024-10-01,11:00,11.10059270332173
USER_0018,2024-10-01,12:00,29.461270658779853
USER_0018,2024-10-01,13:00,16.138572324444855
USER_0018,2024-10-01,14:00,22.31285478109971
USER_0018,2024-10-01,15:00,42.842496179419406
USER_0018,2024-10-01,16:00,36.297984744952025
USER_0018,2024-10-01,17:00,19.210645752448183
USER_0018,2024-10-01,18:00,19.193326311218787
USER_0018,2024-10-01,19:00,14.532820354942402
USER_0018,2024-10-01,20:00,22.91130663328267
USER_0018,2024-10-01,21:00,17.183493079164194
USER_0018,2024-10-01,22:00,24.73122241935333
USER_0018,2024-10-01,23:00,29.060725587000604
USER_0019,2024-10-01,00:00,30.157054905053084
USER_0019,2024-10-01,01:00,14.326006083564943
USER_0019,2024-10-01,02:00,22.151665517172226
USER_0019,2024-10-01,03:00,18.977558418405344
USER_0019,2024-10-01,04:00,28.653286966214875
USER_0019,2024-10-01,05:00,24.913207121868684
USER_0019,2024-10-01,06:00,23.712203882767344
USER_0019,2024-10-01,07:00,23.56307988640668
USER_0019,2024-10-01,08:00,21.85780013568059
USER_0019,2024-10-01,09:00,32.027116579704916
USER_0019,2024-10-01,10:00,14.942913656136634
USER_0019,2024-10-01,11:00,21.510316849024164
USER_0019,2024-10-01,12:00,5.503708952148861
USER_0019,2024-10-01,13:00,25.51525425933345
USER_0019,2024-10-01,14:00,10.944518941085434
USER_0019,2024-10-01,15:00,15.359526325929519
USER_0019,2024-10-01,16:00,27.978921862480206
USER_0019,2024-10-01,17:00,24.034192826170166
USER_0019,2024-10-01,18:00,16.040862786580497
USER_0019,2024-10-01,19:00,19.689131984375443
USER_0019,2024-10-01,20:00,0.0
USER_0019,2024-10-01,21:00,28.05230437543743
USER_0019,2024-10-01,22:00,6.08896639532885
USER_0019,2024-10-01,23:00,11.55332742458777
USER_0020,2024-10-01,00:00,0.0
USER_0020,2024-10-01,01:00,0.0
USER_0020,2024-10-01,02:00,0.9047472988285739
USER_0020,2024-10-01,03:00,0.0
USER_0020,2024-10-01,04:00,0.0
USER_0020,2024-10-01,05:00,2.0222977166302023
USER_0020,2024-10-01,06:00,20.500399719021097
USER_0020,2024-10-01,07:00,1.8217751439599903
USER_0020,2024-10-01,08:00,8.12948533551281
USER_0020,2024-10-01,09:00,0.0
USER_0020,2024-10-01,10:00,16.93825702349463
USER_0020,2024-10-01,11:00,15.512186200404642
USER_0020,2024-10-01,12:00,12.326154521439136
USER_0020,2024-10-01,13:00,12.52445145727022
USER_0020,2024-10-01,14:00,2.617407679839958
USER_0020,2024-10-01,15:00,25.489090050561195
USER_0020,2024-10-01,16:00,6.021348009686111
USER_0020,2024-10-01,17:00,6.538957112443416
USER_0020,2024-10-01,18:00,0.0
USER_0020,2024-10-01,19:00,0.0
USER_0020,2024-10-01,20:00,0.0
USER_0020,2024-10-01,21:00,12.253909373724355
USER_0020,2024-10-01,22:00,8.880084248690732
USER_0020,2024-10-01,23:00,41.55451720882618
USER_0021,2024-10-01,00:00,14.7561618588963
USER_0021,2024-10-01,01:00,13.829913400303564
USER_0021,2024-10-01,02:00,27.66296574173421
USER_0021,2024-10-01,03:00,11.300799327787846
USER_0021,2024-10-01,04:00,11.54794231737378
USER_0021,2024-10-01,05:00,3.4172149202876607
USER_0021,2024-10-01,06:00,19.45138718495476
USER_0021,2024-10-01,07:00,20.486674884964607
USER_0021,2024-10-01,08:00,6.737925903223362
USER_0021,2024-10-01,09:00,19.43353887818483
USER_0021,2024-10-01,10:00,17.78463324852693
USER_0021,2024-10-01,11:00,2.8937868436517054
USER_0021,2024-10-01,12:00,8.44201240123712
USER_0021,2024-10-01,13:00,23.91972033619483
USER_0021,2024-10-01,14:00,20.499396124895366
USER_0021,2024-10-01,15:00,7.258544281882397
USER_0021,2024-10-01,16:00,4.5051450754772
USER_0021,2024-10-01,17:00,39.82253696946911
USER_0021,2024-10-01,18:00,3.2196832301560914
USER_0021,2024-10-01,19:00,27.239836668558745
USER_0021,2024-10-01,20:00,10.267113110863978
USER_0021,2024-10-01,21:00,4.633514201542447
USER_0021,2024-10-01,22:00,0.0
USER_0021,2024-10-01,23:00,0.2301655867755219
USER_0022,2024-10-01,00:00,5.954881757453231
USER_0022,2024-10-01,01:00,4.609157223471973
USER_0022,2024-10-01,02:00,11.991345085454267
USER_0022,2024-10-01,03:00,26.282407510889968
USER_0022,2024-10-01,04:00,6.2325802970076865
USER_0022,2024-10-01,05:00,13.370018938057989
USER_0022,2024-10-01,06:00,1.3340764802598173
USER_0022,2024-10-01,07:00,31.357921850431524
USER_0022,2024-10-01,08:00,8.175806568483756
USER_0022,2024-10-01,09:00,0.0
USER_0022,2024-10-01,10:00,0.0
USER_0022,2024-10-01,11:00,11.67151003042818
USER_0022,2024-10-01,12:00,16.642293250749177
USER_0022,2024-10-01,13:00,5.2195364338609895
USER_0022,2024-10-01,14:00,10.767692947542518
USER_0022,2024-10-01,15:00,15.377894534941515
USER_0022,2024-10-01,16:00,22.547554589146834
USER_0022,2024-10-01,17:00,9.085296488609407
USER_0022,2024-10-01,18:00,0.0
USER_0022,2024-10-01,19:00,13.74162107495917
USER_0022,2024-10-01,20:00,0.0
USER_0022,2024-10-01,21:00,5.110014052867983
USER_0022,2024-10-01,22:00,7.451268118531463
USER_0022,2024-10-01,23:00,6.339424664752215
USER_0023,2024-10-01,00:00,0.0
USER_0023,2024-10-01,01:00,0.0
USER_0023,2024-10-01,02:00,0.0
USER_0023,2024-10-01,03:00,11.082553544269324
USER_0023,2024-10-01,04:00,10.912397796214812
USER_0023,2024-10-01,05:00,0.0
USER_0023,2024-10-01,06:00,0.0
USER_0023,2024-10-01,07:00,0.0
USER_0023,2024-10-01,08:00,0.0
USER_0023,2024-10-01,09:00,8.745406274051984
USER_0023,2024-10-01,10:00,0.0
USER_0023,2024-10-01,11:00,4.769406931901022
USER_0023,2024-10-01,12:00,0.48124178104159093
USER_0023,2024-10-01,13:00,9.598489119401561
USER_0023,2024-10-01,14:00,0.0
USER_0023,2024-10-01,15:00,0.0
USER_0023,2024-10-01,16:00,0.0
USER_0023,2024-10-01,17:00,0.7694621671460062
USER_0023,2024-10-01,18:00,11.492778201788417
USER_0023,2024-10-01,19:00,3.5530228698462984
USER_0023,2024-10-01,20:00,0.0
USER_0023,2024-10-01,21:00,0.0
USER_0023,2024-10-01,22:00,12.478039836684015
USER_0023,2024-10-01,23:00,0.0
USER_0024,2024-10-01,00:00,4.698504167518304
USER_0024,2024-10-01,01:00,0.0
USER_0024,2024-10-01,02:00,0.0
USER_0024,2024-10-01,03:00,0.0
USER_0024,2024-10-01,04:00,8.645977738766945
USER_0024,2024-10-01,05:00,32.46383978842582
USER_0024,2024-10-01,06:00,9.300058300304212
USER_0024,2024-10-01,07:00,18.227726302145257
USER_0024,2024-10-01,08:00,7.447545382560164
USER_0024,2024-10-01,09:00,11.828478362516984
USER_0024,2024-10-01,10:00,0.0
USER_0024,2024-10-01,11:00,4.407797481903944
USER_0024,2024-10-01,12:00,0.0
USER_0024,2024-10-01,13:00,0.0
USER_0024,2024-10-01,14:00,2.9808072625840554
USER_0024,2024-10-01,15:00,3.694923320068324
USER_0024,2024-10-01,16:00,7.437772154919519
USER_0024,2024-10-01,17:00,16.09958977209594
USER_0024,2024-10-01,18:00,21.468471783811744
USER_0024,2024-10-01,19:00,10.39979806599406
